vlr_latitude,vlr_longitude,cod_munic,cod_cnes,nom_estab,dsc_endereco,dsc_bairro,dsc_cidade,dsc_telefone,dsc_estrut_fisic_ambiencia,dsc_adap_defic_fisic_idosos,dsc_equipamentos,dsc_medicamentos
-20.2026236057276,-41.8972635269153,315415,6379788,UBS JAGUARAI,RUA PRINCIPAL,ZONA RURAL J AGUARAI,Reduto,3333782000,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-21.8402731418603,-48.4956908225999,351685,6377246,PSF UNIDADE II GAVIAO PEIXOTO,ALAMEDA ESTEVO,CENTRO,Gavião Peixoto,1633081202,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-25.4409027099602,-49.4568443298325,410420,6000282,UNIDADE BASICA DE SAUDE CERCADINHO,ADIVANIR DOS SANTOS DAMAZIO,CERCADINHO,Campo Largo,4135553075,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média
-1.32707118988033,-48.4151601791368,150080,6563341,UNIDADE DE SAUDE DA FAMILIA CARNAUBA,CONJUNTO CARNAUBA,ICUI GUAJARA,Ananindeua,Não se aplica,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-21.0572504997247,-49.0636110305772,351120,6609074,ESF ETELVINA JOSE CACHADA E SOUZA,AVENIDA WILSON VEIGA,SAO SEBASTIAO,Catiguá,1735641533,Desempenho muito acima da média,Desempenho acima da média,Desempenho muito acima da média,Desempenho acima da média
-20.4712092876428,-45.8038258552538,315050,6697577,PSF VIDA E SAUDE,RUA SAO PAULO,SANTO ANTONIO,Pimenta,3733241790,Desempenho acima da média,Desempenho muito acima da média,Desempenho acima da média,Desempenho muito acima da média
-3.27142596244803,-45.6540513038622,211400,6775330,POSTO DE SAUDE VILA DO BEC,RUA DA ALEGRIA,VILA DO BEC,Zé Doca,Não se aplica,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-22.6115477085107,-45.1848149299609,353850,2088401,UNIDADE BASICA DE SAUDE DE PIQUETE,AVN PROF OLGA MARIA ECKLUND ARMANDO,CENTRO,Piquete,1231561108,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média
-1.75238370895381,-47.692615985869,150720,6575005,ESF SAO JOAQUIM KM 13 PA 127,COMUNIDADE SAO JOAQUIM KM 13 PA 127,ZONA RURAL,São Domingos do Capim,Não se aplica,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-9.64348554611178,-36.4851021766652,270910,6566952,USF ALTO DAS COLINAS,ALTO DAS COLINAS,ZONA URBANA,Taquarana,Não se aplica,Desempenho muito acima da média,Desempenho muito acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média
-22.6819825172418,-43.6115384101855,330227,6597386,ESF GUANDU,RUA ARACATI,GUANDU,Japeri,Não se aplica,Desempenho acima da média,Desempenho muito acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-0.160138607025142,-50.3851461410508,150030,6590039,UNIDADE DE SAUDE DA FAMILIA DO CAPIM MARINHO,RUA MARCIONILO DE OLIVEIRA,CAPIM MARINHO,Afuá,Não se aplica,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média
-15.5325758457179,-42.3053455352771,313065,6594840,UAPS BARRA DE AREIA,COMUNIDADE DE BARRA DE AREIA,ZONA RURAL,Indaiabira,3838249119,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-3.70877623558034,-45.5678558349596,211227,6634206,POSTO DE SAUDE SERRA,POVOADO SERRA,POVOADO SERRA,Tufilândia,Não se aplica,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-29.1615235805503,-51.6349482536301,431238,2238187,POSTO DE SAUDE DE MONTE BELO DO SUL,RUA SAGRADA FAMILIA,CENTRO,Monte Belo do Sul,5434572050,Desempenho muito acima da média,Desempenho muito acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho muito acima da média
-14.8792755603786,-40.8806204795826,293330,2487713,USF DO JARDIM VALERIA,RUA IBIACUSSE,JATOBA,Vitória da Conquista,7734228126,Desempenho acima da média,Desempenho muito acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média
-9.16759729385349,-35.2934718132009,270740,2008661,UNIDADE DE SAUDE DA FAMILIA DE PORTO DE PEDRAS,AV JOSE MORAES DE MENDONCA,CENTRO,Porto de Pedras,32981236,Desempenho mediano ou  um pouco abaixo da média,Desempenho muito acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-29.8921787738791,-52.388670444487,431570,2235897,POSTO DE SAUDE RINCAO DEL REY,RINCAO DEL REY,3 DISTRITO,Rio Pardo,5137311666,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-23.3706879615777,-51.1568498611435,411370,2579073,UBS CAFEZAL ANIBAL S CABRAL,AVN PRESIDENTE ABRAHAN LINCOLN,CJ CAFEZAL,Londrina,(43)3423123,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho muito acima da média,Desempenho mediano ou  um pouco abaixo da média
-4.43477511405932,-41.4530467987049,220790,2418754,PSF MUTIRAO,RUA MANOEL GAL VAO,MUTIRAO,Pedro II,Não se aplica,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-22.0664155483239,-51.4175176620468,350130,2750902,PSF DO PARQUE DOS PINHEIROS,RUA CLOVIS BEVILAQUA,PRQ DOS PINHEIROS,Álvares Machado,1832731835,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média
-11.908514499664,-41.7018699645984,290323,2304880,POSTO DE SAUDE DE LAGEDINHO,POVOADO DE LAGEDINHO,POVOADO,Barro Alto,Não se aplica,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-26.23,-51.086,412820,2567067,POSTO DE SAUDE SAO SEBASTIAO,RUA FRANCISCO KAUS,SAO SEBASTIAO,União da Vitória,4239031617,Desempenho muito acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média
-10.4247486591336,-48.8966703414903,171845,2469219,UNIDADE BASICA DE SAUDE DE PUGMIL,PRACA DA MATRIZ,CENTRO,Pugmil,6333971221,Desempenho mediano ou  um pouco abaixo da média,Desempenho muito acima da média,Desempenho acima da média,Desempenho acima da média
-22.2737610340112,-46.9452667236314,355730,6753442,UNIDADE SAUDE DA FAMILIA PSF RURAL,AV MARIO ZARA,ESTIVA VELHA,Estiva Gerbi,1938687061,Desempenho muito acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-8.88655543327306,-36.4651894569386,260600,3253961,PSF JARDIM PETROPOLES,RUA CHICO MENDES,HELIOPOLIS,Garanhuns,(87)37623500,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-26.775076389312,-51.0322451591477,420300,2301776,POSTO DE SAUDE BAIRRO MUNICIPIOS,RUA SANTA CECILIA,MUNICIPIOS,Caçador,4935674835,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-26.4063262939445,-50.7344770431504,420790,2672588,POSTO DE SAUDE RIO BRANCO,SAO JOSE DO TIMBOZINHO,INTERIOR,Irineópolis,4736251820,Desempenho acima da média,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média
-21.8880701065057,-51.7288470268234,353830,2750783,POSTO DE SAUDE DRCRISTOVAN RUTHILLER T MACIEL,RUA OLAVO BILAC,CENTRO,Piquerobi,1832761058,Desempenho acima da média,Desempenho muito acima da média,Desempenho acima da média,Desempenho acima da média
-3.12981605529776,-60.0306487083418,130260,2014424,UBS S 07,RUA JOSE CLEMENTE,CENTRO,Manaus,36319261,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-29.4220626354209,-49.8792600631699,432166,2257394,POSTO DE SAUDE DE SANTO ANJO DA GUARDA,RODOVIA BR 101,SANTO ANJO DA GUARDA,Três Cachoeiras,Não se aplica,Desempenho muito acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-27.7738988399498,-54.2405748367294,432180,2250470,PSF VIVA FELIZ,RUA OSVALDO CRUZ,SAO FRANCISCO,Três de Maio,5535351541,Desempenho muito acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-25.4932487010948,-49.3495130538926,410690,2639424,UMS CANDIDO PORTINARI PSF,RUA DURVAL LEOPOLDO LANDAL,CIC,Curitiba,4132145207,Desempenho acima da média,Desempenho muito acima da média,Desempenho muito acima da média,Desempenho acima da média
-1.52498602867122,-46.8969011306749,150655,5365929,POSTO DE SAUDE DA FAMILIA SANTA LUZIA,TRAVESSA TITO FRANCO,SANTA LUZIA,Santa Luzia do Pará,(91)34451438,Desempenho muito acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média
-23.4356296062463,-46.5616679191576,351880,2062097,UBS JARDIM PALMIRA,RUA JAIME SANTOS AUGUSTO FILHO,JAD PALMIRA,Guarulhos,1124857077,Desempenho muito acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-21.9455552101129,-41.9662070274341,330460,2268485,POSTO DE SAUDE DE TERRAS FRIAS,TERRAS FRIAS,TERRAS FRIAS,Santa Maria Madalena,Não se aplica,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-23.090139627456,-45.1918959617602,352630,2792591,CENTRO DE SAUDE III DE LAGOINHA,RUA ANTONIO SILVA CUNHA BUENO,CENTRO,Lagoinha,1236471238,Desempenho muito acima da média,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho muito acima da média
-20.4286372661585,-54.6381640434249,500270,3051374,UBSF NOSSA SENHORA DAS GRACAS,RUA JAIME FERREIRA DE VASCONCELOS,NOSSA SENHORA DAS GR,Campo Grande,6733147467,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média
0.84882259368894,-50.6621003150925,160030,2019825,PMM P S SANTA LUZIA DO PACUI,SANTA LUZIA DO PACUI,DISTRITO DE PACUI,Macapá,(96)2131109,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-3.04898500442496,-60.0016593933088,130260,2016052,UBS S 02,RUA AUSTRIA,PARQUE DAS NACOES,Manaus,9236544331,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-25.616,-53.128,410657,2584107,POSTO DE SAUDE FOZ DO CHOPIM CRUZEIRO DO IGUACU,FOZ DO CHOPIM,ZONA RURAL,Cruzeiro do Iguaçu,4635280121,Desempenho mediano ou  um pouco abaixo da média,Desempenho muito acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média
-20.3643071651453,-41.6084647178638,320265,3092968,UNIDADE SANITARIA SANTA ROSA MISTA,RODOVIA DEPUTADO ALFREDO ANTONIO,CORREGO BARRA DE SAN,Irupi,(28)35481103,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média
-16.7204082012172,-49.4339060783372,520005,2768976,UNIDADE SAUDE DA FAMILIA2 ABADIA DE GOIAS,RUA OMAR JOSE ALVES,VILA SOCORRO,Abadia de Goiás,(62)3503-1388,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-7.83520460128761,-35.7507562637319,261450,3545091,UNIDADE DE SAUDE DA FAMILIA DO PLANALTO,RUA SAO JOSE,PLANALTO,Surubim,(81)36341199,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média,Desempenho acima da média
-20.4510819911951,-53.76700401306,500710,2536943,ESTRATEGIA DE SAUDE DA FAMILIA MIGUEL PEREIRA DA SILVA,AV JESUINO ALVARES DE BARROS,JD DO TRABALHADOR,Ribas do Rio Pardo,32381837,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média,Desempenho muito acima da média,Desempenho mediano ou  um pouco abaixo da média
-15.1677739620204,-58.8621068000776,510500,2394677,POSTO DE SAUDE DE LUCIALVA,RUA PRINCIPAL,ZONA RURAL,Jauru,Não se aplica,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-5.39449095725998,-50.1163029670701,150370,3012980,POSTO DE SAUDE NOVO PROGRESSO,RUA MANOEL DE OLIVEIRA,ZONA RURAL,Itupiranga,Não se aplica,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-20.5500233173364,-54.6517467498763,500270,28835,UBSF PARQUE DO SOL UBSF DR BENJAMIM ASATO,AVENIDA EVELINA SELINGARD,PARQUE DO SOL,Campo Grande,6733146341,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média,Desempenho acima da média
-20.1816165447229,-49.7005605697617,354030,2079534,CS DE PONTES GESTAL,RUA JOAO ARAUJO TEIXEIRA,CENTRO,Pontes Gestal,1738441266,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média
-19.8095941543573,-44.0064668655383,315460,2181975,UNIDADE DE SAUDE DA FAMILIA SAO JOSE I,RUA ROSANGELA,SAO JOSE,Ribeirão das Neves,36381225,Desempenho acima da média,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho muito acima da média
-10.9689688682553,-37.0820760726918,280030,2291,US GERALDO MAGELA DE MENEZES SAO CONRADO,RUA CENTRAL 4,SAO CONRADO,Aracaju,7931791704,Desempenho muito acima da média,Desempenho muito acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média
-8.15812110900855,-70.3494715690592,120030,2000067,U S F FRANCISCA LIMA,RUA ALUIZIO MACAMBIRA,BELA VISTA,Feijó,(68) 4632982,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-13.8490605354305,-40.0897550582874,291800,2400537,USF ODORICO MOTTA,RUA VICENTE LEONE,JOAQUIM ROMAO,Jequié,(73)526 8925,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-5.07280826568589,-37.9895424842823,231150,2725460,POSTO DE SAUDE DE QUIXERE,RUA JOAQUIM MOREIRA,CENTRO,Quixeré,Não se aplica,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-27.7885973453514,-50.293157100676,420930,2566877,UNIDADE SANITARIA CAIC IRMA DULCE,NOSSA SENHORA DA SAUDE,GUARUJA,Lages,4932250232,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-20.7282936573023,-40.7785463333118,320040,4044460,UNIDADE ESF ESB DE ALTO PONGAL,ALTO PONGAL,ALTO PONGAL,Anchieta,2835366196,Desempenho muito acima da média,Desempenho acima da média,Desempenho acima da média,Desempenho acima da média
-7.30880498886087,-38.1404972076405,250700,6342493,PSF MISERICORDIA VELHA,VILA MOCO,VILA MOCO,Itaporanga,83 34513371,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-23.4171330928796,-51.4141702651963,410150,2571560,UNIDADE BASICA DE SAUDE ULISSES GUIMARAES,RUA DITUI,CONJ U GUIMARAES,Arapongas,4339021220,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-10.004,-36.024,270375,2721635,USF SINIMBU II,RUA ANTENOR NUNES,LAGOA AZEDA,Jequiá da Praia,32483086,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média
-13.4543458708136,-39.4238602549016,292575,5383064,UNIDADE DE SAUDE DA FAMILIA ANTONIO SANTOS BARRETO,RUA DAMASIO FAGUNDES DE BRITO,GINASIO,Presidente Tancredo Neves,Não se aplica,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média
-19.8221898078913,-43.1370234489428,313620,2170655,CENTRO DE SAUDE PADRE HILDEBRANDO,RUA DEZESSETE,VILA TANQUE,João Monlevade,3138511672,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média
